round_id,profile_id,entry_at,settled_at,beijing_day,beijing_hour,seconds_to_round_start,pnl,cost,both_fill,single_fill,yes_first_fill_at,no_first_fill_at,both_complete_at,both_complete_seconds_to_start,first_fill_seconds_to_start,yes_fill_quote_age_seconds,no_fill_quote_age_seconds,limit_price,regime,chop_score,center_cross,range_bps,drift_ratio,momentum_ratio,queue_ratio,check_time_gap_seconds
btc-updown-5m-1786723200,btc-5m,2026-08-14 15:55:06.853000+00:00,2026-08-14 16:11:59.430000+00:00,2026-08-14,23,293.1470000743866,2.3,2.7,True,False,2026-08-14T16:00:09.080Z,2026-08-14T16:02:15.600Z,2026-08-14T16:02:15.600Z,-135.6,-9.08,0.008,0.002,0.29,,,,,,,,
btc-updown-15m-1786722300,btc-15m,2026-08-14 15:30:04.964000+00:00,2026-08-14 16:11:05.920000+00:00,2026-08-14,23,895.0360000133514,2.25,2.75,True,False,2026-08-14T15:51:12.705Z,2026-08-14T15:46:30.521Z,2026-08-14T15:51:12.705Z,-372.705,-90.521,0.572,0.003,0.29,,,,,,,,
btc-updown-5m-1786722900,btc-5m,2026-08-14 15:50:03.012000+00:00,2026-08-14 16:06:55.810000+00:00,2026-08-14,23,296.98799991607666,3.05,1.95,True,False,2026-08-14T15:59:49.169Z,2026-08-14T15:55:33.110Z,2026-08-14T15:59:49.169Z,-289.169,-33.11,0.021,0.007,0.29,,,,,,,,
btc-updown-5m-1786722600,btc-5m,2026-08-14 15:45:09.374000+00:00,2026-08-14 15:59:55.387000+00:00,2026-08-14,23,290.62599992752075,2.4,2.6,True,False,2026-08-14T15:51:12.151Z,2026-08-14T15:52:51.036Z,2026-08-14T15:52:51.036Z,-171.036,-72.151,0.015,1.225,0.29,,,,,,,,
btc-updown-5m-1786722300,btc-5m,2026-08-14 15:40:05.407000+00:00,2026-08-14 15:56:56.294000+00:00,2026-08-14,23,294.59299993515015,2.15,2.85,True,False,2026-08-14T15:48:37.391Z,2026-08-14T15:46:10.716Z,2026-08-14T15:48:37.391Z,-217.391,-70.716,0.004,0.025,0.29,,,,,,,,
btc-updown-5m-1786722000,btc-5m,2026-08-14 15:35:06.746000+00:00,2026-08-14 15:52:16.848000+00:00,2026-08-14,23,293.2539999485016,-1.45,1.45,False,True,2026-08-14T15:40:33.609Z,,,,-33.609,1.007,,0.29,,,,,,,,
btc-updown-15m-1786721400,btc-15m,2026-08-14 15:15:06.817000+00:00,2026-08-14 15:50:32.998000+00:00,2026-08-14,23,893.183000087738,-1.45,1.45,False,True,,2026-08-14T15:30:02.972Z,,,-2.972,,0.693,0.29,,,,,,,,
btc-updown-5m-1786721700,btc-5m,2026-08-14 15:30:07.548000+00:00,2026-08-14 15:46:41.713000+00:00,2026-08-14,23,292.4519999027252,-1.3,1.3,False,True,,2026-08-14T15:35:26.982Z,,,-26.982,,0.01,0.29,,,,,,,,
btc-updown-5m-1786721400,btc-5m,2026-08-14 15:25:02.878000+00:00,2026-08-14 15:41:22.488000+00:00,2026-08-14,23,297.12199997901917,-0.85,0.85,False,True,,2026-08-14T15:30:11.209Z,,,-11.209,,0.003,0.29,,,,,,,,
btc-updown-5m-1786721100,btc-5m,2026-08-14 15:20:06.359000+00:00,2026-08-14 15:36:49.790000+00:00,2026-08-14,23,293.6410000324249,2.25,2.75,True,False,2026-08-14T15:25:45.856Z,2026-08-14T15:28:33.674Z,2026-08-14T15:28:33.674Z,-213.674,-45.856,0.032,0.316,0.29,,,,,,,,
btc-updown-15m-1786720500,btc-15m,2026-08-14 15:00:06.714000+00:00,2026-08-14 15:36:01.224000+00:00,2026-08-14,23,893.2860000133514,-1.2,1.2,False,True,,2026-08-14T15:21:22.409Z,,,-382.409,,0.003,0.29,,,,,,,,
btc-updown-5m-1786720800,btc-5m,2026-08-14 15:15:09+00:00,2026-08-14 15:30:09.246000+00:00,2026-08-14,23,291.0,-1.25,1.25,False,True,,2026-08-14T15:21:07.313Z,,,-67.313,,0.008,0.29,,,,,,,,
btc-updown-5m-1786720500,btc-5m,2026-08-14 15:10:03.519000+00:00,2026-08-14 15:25:04.468000+00:00,2026-08-14,23,296.48099994659424,2.25,2.75,True,False,2026-08-14T15:16:31.130Z,2026-08-14T15:17:50.276Z,2026-08-14T15:17:50.276Z,-170.276,-91.13,0.008,0.016,0.29,,,,,,,,
btc-updown-15m-1786719600,btc-15m,2026-08-14 14:45:05.778000+00:00,2026-08-14 15:22:26.220000+00:00,2026-08-14,22,894.2219998836517,-1.35,1.35,False,True,,2026-08-14T15:06:18.963Z,,,-378.963,,0.022,0.29,,,,,,,,
btc-updown-5m-1786720200,btc-5m,2026-08-14 15:05:04.632000+00:00,2026-08-14 15:21:36.279000+00:00,2026-08-14,23,295.3680000305176,-1.4,1.4,False,True,,2026-08-14T15:10:16.449Z,,,-16.449,,0.007,0.29,,,,,,,,
btc-updown-5m-1786719900,btc-5m,2026-08-14 15:00:04.639000+00:00,2026-08-14 15:16:34.830000+00:00,2026-08-14,23,295.36100006103516,-0.95,0.95,False,True,,2026-08-14T15:05:40.431Z,,,-40.431,,0.02,0.29,,,,,,,,
btc-updown-5m-1786719600,btc-5m,2026-08-14 14:55:06.099000+00:00,2026-08-14 15:11:05.950000+00:00,2026-08-14,22,293.9010000228882,2.35,2.65,True,False,2026-08-14T15:04:11.595Z,2026-08-14T15:00:50.440Z,2026-08-14T15:04:11.595Z,-251.595,-50.44,0.01,0.006,0.29,,,,,,,,
btc-updown-15m-1786718700,btc-15m,2026-08-14 14:30:03.321000+00:00,2026-08-14 15:07:56.596000+00:00,2026-08-14,22,896.6789999008179,-1.3,1.3,False,True,2026-08-14T14:51:06.618Z,,,,-366.618,2.301,,0.29,,,,,,,,
btc-updown-5m-1786719300,btc-5m,2026-08-14 14:50:06.787000+00:00,2026-08-14 15:05:57.134000+00:00,2026-08-14,22,293.2130000591278,-1.25,1.25,False,True,2026-08-14T14:56:09.680Z,,,,-69.68,0.003,,0.29,,,,,,,,
btc-updown-5m-1786719000,btc-5m,2026-08-14 14:45:08.128000+00:00,2026-08-14 15:01:06.046000+00:00,2026-08-14,22,291.87199997901917,-1.4,1.4,False,True,2026-08-14T14:51:06.099Z,,,,-66.099,1.782,,0.29,,,,,,,,
btc-updown-5m-1786718700,btc-5m,2026-08-14 14:40:03.514000+00:00,2026-08-14 14:55:53.564000+00:00,2026-08-14,22,296.48600006103516,2.35,2.65,True,False,2026-08-14T14:47:57.686Z,2026-08-14T14:48:16.847Z,2026-08-14T14:48:16.847Z,-196.847,-177.686,0.012,0.016,0.29,,,,,,,,
btc-updown-15m-1786717800,btc-15m,2026-08-14 14:15:07.787000+00:00,2026-08-14 14:52:50.022000+00:00,2026-08-14,22,892.2130000591278,-1.4,1.4,False,True,,2026-08-14T14:34:36.736Z,,,-276.736,,0.004,0.29,,,,,,,,
btc-updown-5m-1786718400,btc-5m,2026-08-14 14:35:07.463000+00:00,2026-08-14 14:50:36.723000+00:00,2026-08-14,22,292.5369999408722,-1.45,1.45,False,True,2026-08-14T14:41:53.621Z,,,,-113.621,0.011,,0.29,,,,,,,,
btc-updown-5m-1786718100,btc-5m,2026-08-14 14:30:06.170000+00:00,2026-08-14 14:45:41.386000+00:00,2026-08-14,22,293.82999992370605,-1.3,1.3,False,True,,2026-08-14T14:36:29.981Z,,,-89.981,,0.007,0.29,,,,,,,,
btc-updown-5m-1786717800,btc-5m,2026-08-14 14:25:04.084000+00:00,2026-08-14 14:40:04.895000+00:00,2026-08-14,22,295.9159998893738,-1.25,1.25,False,True,,2026-08-14T14:31:54.057Z,,,-114.057,,0.008,0.29,,,,,,,,
btc-updown-15m-1786716900,btc-15m,2026-08-14 14:00:05.574000+00:00,2026-08-14 14:37:47.763000+00:00,2026-08-14,22,894.4260001182556,-1.45,1.45,False,True,,2026-08-14T14:23:41.923Z,,,-521.923,,0.009,0.29,,,,,,,,
btc-updown-5m-1786717500,btc-5m,2026-08-14 14:20:07.357000+00:00,2026-08-14 14:33:08.953000+00:00,2026-08-14,22,292.64299988746643,-1.2,1.2,False,True,,2026-08-14T14:25:52.174Z,,,-52.174,,0.003,0.29,,,,,,,,
btc-updown-5m-1786717200,btc-5m,2026-08-14 14:15:04.972000+00:00,2026-08-14 14:30:59.508000+00:00,2026-08-14,22,295.02800011634827,-1.35,1.35,False,True,,2026-08-14T14:22:01.168Z,,,-121.168,,0.013,0.29,,,,,,,,
btc-updown-5m-1786716900,btc-5m,2026-08-14 14:10:07.359000+00:00,2026-08-14 14:25:21.788000+00:00,2026-08-14,22,292.6410000324249,2.55,2.45,True,False,2026-08-14T14:18:58.345Z,2026-08-14T14:15:46.071Z,2026-08-14T14:18:58.345Z,-238.345,-46.071,0.007,0.003,0.29,,,,,,,,
btc-updown-5m-1786716600,btc-5m,2026-08-14 14:05:06.932000+00:00,2026-08-14 14:23:21.025000+00:00,2026-08-14,22,293.0680000782013,3.2,1.8,True,False,2026-08-14T14:14:09.396Z,2026-08-14T14:11:14.980Z,2026-08-14T14:14:09.396Z,-249.396,-74.98,0.017,0.008,0.29,,,,,,,,
btc-updown-15m-1786716000,btc-15m,2026-08-14 13:45:05.914000+00:00,2026-08-14 14:21:39.534000+00:00,2026-08-14,21,894.0859999656677,2.35,2.65,True,False,2026-08-14T14:09:50.136Z,2026-08-14T14:00:31.216Z,2026-08-14T14:09:50.136Z,-590.136,-31.216,0.01,0.004,0.29,,,,,,,,
btc-updown-5m-1786716300,btc-5m,2026-08-14 14:00:07.522000+00:00,2026-08-14 14:14:54.622000+00:00,2026-08-14,22,292.4779999256134,2.4,2.6,True,False,2026-08-14T14:08:07.227Z,2026-08-14T14:06:08.754Z,2026-08-14T14:08:07.227Z,-187.227,-68.754,0.009,0.023,0.29,,,,,,,,
btc-updown-5m-1786716000,btc-5m,2026-08-14 13:55:06.449000+00:00,2026-08-14 14:10:46.455000+00:00,2026-08-14,21,293.5510001182556,2.3,2.7,True,False,2026-08-14T14:02:13.116Z,2026-08-14T14:00:11.156Z,2026-08-14T14:02:13.116Z,-133.116,-11.156,0.016,0.008,0.29,,,,,,,,
btc-updown-15m-1786715100,btc-15m,2026-08-14 13:30:04.001000+00:00,2026-08-14 14:06:34.087000+00:00,2026-08-14,21,895.9990000724792,-1.45,1.45,False,True,2026-08-14T13:50:56.728Z,,,,-356.728,0.007,,0.29,,,,,,,,
btc-updown-5m-1786715700,btc-5m,2026-08-14 13:50:05.645000+00:00,2026-08-14 14:03:46.826000+00:00,2026-08-14,21,294.3550000190735,-1.4,1.4,False,True,2026-08-14T13:56:45.701Z,,,,-105.701,0.011,,0.29,,,,,,,,
btc-updown-5m-1786715400,btc-5m,2026-08-14 13:45:08.290000+00:00,2026-08-14 14:03:12.691000+00:00,2026-08-14,21,291.710000038147,-1.35,1.35,False,True,2026-08-14T13:51:04.317Z,,,,-64.317,0.02,,0.29,,,,,,,,
btc-updown-5m-1786715100,btc-5m,2026-08-14 13:40:06.767000+00:00,2026-08-14 14:00:09.206000+00:00,2026-08-14,21,293.2330000400543,2.2,2.8,True,False,2026-08-14T13:47:22.661Z,2026-08-14T13:46:14.384Z,2026-08-14T13:47:22.661Z,-142.661,-74.384,0.006,1.311,0.29,,,,,,,,
btc-updown-15m-1786714200,btc-15m,2026-08-14 13:15:04.688000+00:00,2026-08-14 13:52:53.808000+00:00,2026-08-14,21,895.3120000362396,-1.4,1.4,False,True,2026-08-14T13:31:52.000Z,,,,-112.0,0.015,,0.29,,,,,,,,
btc-updown-5m-1786714800,btc-5m,2026-08-14 13:35:05.897000+00:00,2026-08-14 13:48:36.238000+00:00,2026-08-14,21,294.1029999256134,-1.35,1.35,False,True,,2026-08-14T13:41:14.894Z,,,-74.894,,0.008,0.29,,,,,,,,
btc-updown-5m-1786714500,btc-5m,2026-08-14 13:30:06.120000+00:00,2026-08-14 13:44:43.444000+00:00,2026-08-14,21,293.8800001144409,2.85,2.15,True,False,2026-08-14T13:36:56.113Z,2026-08-14T13:38:16.550Z,2026-08-14T13:38:16.550Z,-196.55,-116.113,0.014,0.007,0.29,,,,,,,,
btc-updown-5m-1786714200,btc-5m,2026-08-14 13:25:03.909000+00:00,2026-08-14 13:41:58.385000+00:00,2026-08-14,21,296.09100008010864,2.35,2.65,True,False,2026-08-14T13:31:14.133Z,2026-08-14T13:30:30.939Z,2026-08-14T13:31:14.133Z,-74.133,-30.939,0.004,0.004,0.29,,,,,,,,
btc-updown-15m-1786713300,btc-15m,2026-08-14 13:00:06.361000+00:00,2026-08-14 13:35:54.415000+00:00,2026-08-14,21,893.6389999389648,2.2,2.8,True,False,2026-08-14T13:20:00.014Z,2026-08-14T13:24:14.156Z,2026-08-14T13:24:14.156Z,-554.156,-300.014,0.007,0.01,0.29,,,,,,,,
btc-updown-5m-1786713900,btc-5m,2026-08-14 13:20:07.059000+00:00,2026-08-14 13:35:11.351000+00:00,2026-08-14,21,292.9409999847412,-1.45,1.45,False,True,,2026-08-14T13:26:15.571Z,,,-75.571,,0.024,0.29,,,,,,,,
btc-updown-5m-1786713600,btc-5m,2026-08-14 13:15:03.135000+00:00,2026-08-14 13:32:13.525000+00:00,2026-08-14,21,296.86500000953674,-1.45,1.45,False,True,,2026-08-14T13:22:25.789Z,,,-145.789,,0.012,0.29,,,,,,,,
btc-updown-5m-1786713300,btc-5m,2026-08-14 13:10:04.186000+00:00,2026-08-14 13:25:09.350000+00:00,2026-08-14,21,295.8139998912811,-1.25,1.25,False,True,2026-08-14T13:15:54.322Z,,,,-54.322,0.009,,0.29,,,,,,,,
btc-updown-15m-1786712400,btc-15m,2026-08-14 12:45:08.046000+00:00,2026-08-14 13:21:47.409000+00:00,2026-08-14,20,891.9539999961853,-1.4,1.4,False,True,2026-08-14T13:04:03.952Z,,,,-243.952,0.02,,0.29,,,,,,,,
btc-updown-5m-1786713000,btc-5m,2026-08-14 13:05:05.664000+00:00,2026-08-14 13:20:39.059000+00:00,2026-08-14,21,294.3359999656677,2.75,2.25,True,False,2026-08-14T13:11:03.649Z,2026-08-14T13:12:28.789Z,2026-08-14T13:12:28.789Z,-148.789,-63.649,0.017,0.014,0.29,,,,,,,,
btc-updown-5m-1786712700,btc-5m,2026-08-14 13:00:04.234000+00:00,2026-08-14 13:15:06.112000+00:00,2026-08-14,21,295.7660000324249,2.3,2.7,True,False,2026-08-14T13:06:22.231Z,2026-08-14T13:05:16.984Z,2026-08-14T13:06:22.231Z,-82.231,-16.984,0.009,0.005,0.29,,,,,,,,
btc-updown-5m-1786712400,btc-5m,2026-08-14 12:55:02.910000+00:00,2026-08-14 13:12:42.089000+00:00,2026-08-14,20,297.0899999141693,-1.45,1.45,False,True,2026-08-14T13:01:10.432Z,,,,-70.432,0.015,,0.29,,,,,,,,
btc-updown-15m-1786711500,btc-15m,2026-08-14 12:30:09.838000+00:00,2026-08-14 13:05:30.375000+00:00,2026-08-14,20,890.1619999408722,2.3,2.7,True,False,2026-08-14T12:47:34.003Z,2026-08-14T12:50:24.934Z,2026-08-14T12:50:24.934Z,-324.934,-154.003,0.007,0.008,0.29,,,,,,,,
btc-updown-5m-1786712100,btc-5m,2026-08-14 12:50:04.684000+00:00,2026-08-14 13:04:36.138000+00:00,2026-08-14,20,295.3159999847412,2.3,2.7,True,False,2026-08-14T12:58:04.269Z,2026-08-14T12:55:06.950Z,2026-08-14T12:58:04.269Z,-184.269,-6.95,0.006,0.013,0.29,,,,,,,,
btc-updown-5m-1786711800,btc-5m,2026-08-14 12:45:05.848000+00:00,2026-08-14 13:02:48.995000+00:00,2026-08-14,20,294.15199995040894,2.15,2.85,True,False,2026-08-14T12:52:18.375Z,2026-08-14T12:50:08.424Z,2026-08-14T12:52:18.375Z,-138.375,-8.424,0.018,0.016,0.29,,,,,,,,
btc-updown-5m-1786711500,btc-5m,2026-08-14 12:40:05.686000+00:00,2026-08-14 12:57:20.246000+00:00,2026-08-14,20,294.3139998912811,-0.75,0.75,False,True,2026-08-14T12:47:15.656Z,,,,-135.656,0.018,,0.29,,,,,,,,
btc-updown-15m-1786710600,btc-15m,2026-08-14 12:15:07.544000+00:00,2026-08-14 12:51:46.527000+00:00,2026-08-14,20,892.4560000896454,-1.45,1.45,False,True,2026-08-14T12:35:11.863Z,,,,-311.863,0.019,,0.29,,,,,,,,
btc-updown-5m-1786711200,btc-5m,2026-08-14 12:35:04.076000+00:00,2026-08-14 12:49:22.496000+00:00,2026-08-14,20,295.92400002479553,-1.4,1.4,False,True,2026-08-14T12:41:00.132Z,,,,-60.132,0.008,,0.29,,,,,,,,
btc-updown-5m-1786710900,btc-5m,2026-08-14 12:30:07.625000+00:00,2026-08-14 12:44:48.668000+00:00,2026-08-14,20,292.375,-1.35,1.35,False,True,2026-08-14T12:35:18.863Z,,,,-18.863,0.003,,0.29,,,,,,,,
btc-updown-5m-1786710600,btc-5m,2026-08-14 12:25:05.445000+00:00,2026-08-14 12:42:48.710000+00:00,2026-08-14,20,294.5550000667572,2.25,2.75,True,False,2026-08-14T12:31:01.971Z,2026-08-14T12:31:46.564Z,2026-08-14T12:31:46.564Z,-106.564,-61.971,0.017,0.008,0.29,,,,,,,,
btc-updown-15m-1786709700,btc-15m,2026-08-14 12:00:07.804000+00:00,2026-08-14 12:37:28.374000+00:00,2026-08-14,20,892.1960000991821,-1.2,1.2,False,True,,2026-08-14T12:15:47.561Z,,,-47.561,,0.007,0.29,,,,,,,,
btc-updown-5m-1786710300,btc-5m,2026-08-14 12:20:03.762000+00:00,2026-08-14 12:37:13.679000+00:00,2026-08-14,20,296.23799991607666,2.2,2.8,True,False,2026-08-14T12:27:14.489Z,2026-08-14T12:26:28.605Z,2026-08-14T12:27:14.489Z,-134.489,-88.605,0.005,0.02,0.29,,,,,,,,
btc-updown-5m-1786710000,btc-5m,2026-08-14 12:15:08.911000+00:00,2026-08-14 12:29:42.794000+00:00,2026-08-14,20,291.08899998664856,-1.35,1.35,False,True,,2026-08-14T12:20:34.125Z,,,-34.125,,0.023,0.29,,,,,,,,
btc-updown-5m-1786709700,btc-5m,2026-08-14 12:10:05.685000+00:00,2026-08-14 12:24:39.005000+00:00,2026-08-14,20,294.31500005722046,-1.3,1.3,False,True,,2026-08-14T12:15:04.830Z,,,-4.83,,0.716,0.29,,,,,,,,
btc-updown-15m-1786708800,btc-15m,2026-08-14 11:45:08.778000+00:00,2026-08-14 12:20:35.906000+00:00,2026-08-14,19,891.2219998836517,2.2,2.8,True,False,2026-08-14T12:06:18.750Z,2026-08-14T12:00:15.766Z,2026-08-14T12:06:18.750Z,-378.75,-15.766,0.009,0.017,0.29,,,,,,,,
btc-updown-5m-1786709400,btc-5m,2026-08-14 12:05:04.181000+00:00,2026-08-14 12:19:32.092000+00:00,2026-08-14,20,295.81900000572205,-1.45,1.45,False,True,2026-08-14T12:10:30.440Z,,,,-30.44,0.005,,0.29,,,,,,,,
btc-updown-5m-1786709100,btc-5m,2026-08-14 12:00:10.207000+00:00,2026-08-14 12:14:47.164000+00:00,2026-08-14,20,289.79299998283386,-1.35,1.35,False,True,2026-08-14T12:05:35.398Z,,,,-35.398,0.008,,0.29,,,,,,,,
btc-updown-5m-1786708800,btc-5m,2026-08-14 11:55:04.949000+00:00,2026-08-14 12:14:20.442000+00:00,2026-08-14,19,295.0510001182556,2.85,2.15,True,False,2026-08-14T12:01:46.667Z,2026-08-14T12:00:05.520Z,2026-08-14T12:01:46.667Z,-106.667,-5.52,0.004,0.677,0.29,,,,,,,,
btc-updown-15m-1786707900,btc-15m,2026-08-14 11:30:03.783000+00:00,2026-08-14 12:06:58.280000+00:00,2026-08-14,19,896.2170000076294,2.15,2.85,True,False,2026-08-14T11:48:12.831Z,2026-08-14T11:50:43.692Z,2026-08-14T11:50:43.692Z,-343.692,-192.831,0.021,0.03,0.29,,,,,,,,
btc-updown-5m-1786708500,btc-5m,2026-08-14 11:50:05.722000+00:00,2026-08-14 12:05:37.574000+00:00,2026-08-14,19,294.27800011634827,2.55,2.45,True,False,2026-08-14T11:57:47.140Z,2026-08-14T11:55:08.329Z,2026-08-14T11:57:47.140Z,-167.14,-8.329,0.003,0.018,0.29,,,,,,,,
btc-updown-5m-1786708200,btc-5m,2026-08-14 11:45:06.752000+00:00,2026-08-14 12:01:39.217000+00:00,2026-08-14,19,293.2479999065399,-1.35,1.35,False,True,,2026-08-14T11:50:09.363Z,,,-9.363,,0.02,0.29,,,,,,,,
btc-updown-5m-1786707900,btc-5m,2026-08-14 11:40:05.038000+00:00,2026-08-14 11:55:07.326000+00:00,2026-08-14,19,294.9619998931885,2.55,2.45,True,False,2026-08-14T11:46:39.989Z,2026-08-14T11:45:21.827Z,2026-08-14T11:46:39.989Z,-99.989,-21.827,0.012,0.018,0.29,,,,,,,,
btc-updown-5m-1786707600,btc-5m,2026-08-14 11:35:03.407000+00:00,2026-08-14 11:52:27.983000+00:00,2026-08-14,19,296.59299993515015,-1.25,1.25,False,True,2026-08-14T11:40:03.067Z,,,,-3.067,0.701,,0.29,,,,,,,,
btc-updown-15m-1786707000,btc-15m,2026-08-14 11:15:06.204000+00:00,2026-08-14 11:51:48.304000+00:00,2026-08-14,19,893.7960000038147,2.5,2.5,True,False,2026-08-14T11:40:09.559Z,2026-08-14T11:37:01.181Z,2026-08-14T11:40:09.559Z,-609.559,-421.181,0.003,0.015,0.29,,,,,,,,
btc-updown-5m-1786707300,btc-5m,2026-08-14 11:30:05.280000+00:00,2026-08-14 11:43:49.883000+00:00,2026-08-14,19,294.72000002861023,-1.4,1.4,False,True,,2026-08-14T11:36:33.335Z,,,-93.335,,0.026,0.29,,,,,,,,
btc-updown-5m-1786707000,btc-5m,2026-08-14 11:25:05.150000+00:00,2026-08-14 11:38:39.886000+00:00,2026-08-14,19,294.84999990463257,2.55,2.45,True,False,2026-08-14T11:31:03.523Z,2026-08-14T11:34:26.575Z,2026-08-14T11:34:26.575Z,-266.575,-63.523,0.016,0.02,0.29,,,,,,,,
btc-updown-5m-1786706700,btc-5m,2026-08-14 11:20:05.408000+00:00,2026-08-14 11:38:06.365000+00:00,2026-08-14,19,294.5920000076294,-1.45,1.45,False,True,,2026-08-14T11:26:05.411Z,,,-65.411,,0.01,0.29,,,,,,,,
btc-updown-15m-1786706100,btc-15m,2026-08-14 11:00:05.143000+00:00,2026-08-14 11:35:51.192000+00:00,2026-08-14,19,894.8570001125336,-1.45,1.45,False,True,,2026-08-14T11:17:41.123Z,,,-161.123,,0.004,0.29,,,,,,,,
btc-updown-5m-1786706400,btc-5m,2026-08-14 11:15:08.268000+00:00,2026-08-14 11:28:36.111000+00:00,2026-08-14,19,291.73200011253357,2.65,2.35,True,False,2026-08-14T11:22:44.092Z,2026-08-14T11:21:08.153Z,2026-08-14T11:22:44.092Z,-164.092,-68.153,0.018,0.017,0.29,,,,,,,,
btc-updown-5m-1786706100,btc-5m,2026-08-14 11:10:04.704000+00:00,2026-08-14 11:23:36.787000+00:00,2026-08-14,19,295.2960000038147,-1.35,1.35,False,True,,2026-08-14T11:16:56.370Z,,,-116.37,,0.017,0.29,,,,,,,,
btc-updown-5m-1786705800,btc-5m,2026-08-14 11:05:06.689000+00:00,2026-08-14 11:22:54.722000+00:00,2026-08-14,19,293.3110001087189,2.55,2.45,True,False,2026-08-14T11:11:15.176Z,2026-08-14T11:13:53.003Z,2026-08-14T11:13:53.003Z,-233.003,-75.176,0.005,0.005,0.29,,,,,,,,
btc-updown-15m-1786705200,btc-15m,2026-08-14 10:45:04.308000+00:00,2026-08-14 11:21:21.694000+00:00,2026-08-14,18,895.691999912262,-1.45,1.45,False,True,,2026-08-14T11:02:13.822Z,,,-133.822,,0.028,0.29,,,,,,,,
btc-updown-5m-1786705500,btc-5m,2026-08-14 11:00:06.661000+00:00,2026-08-14 11:12:40.264000+00:00,2026-08-14,19,293.33899998664856,-0.8,0.8,False,True,2026-08-14T11:05:33.373Z,,,,-33.373,0.03,,0.29,,,,,,,,
btc-updown-5m-1786705200,btc-5m,2026-08-14 10:55:03.525000+00:00,2026-08-14 11:11:03.014000+00:00,2026-08-14,18,296.47499990463257,-1.1,1.1,False,True,,2026-08-14T11:00:40.174Z,,,-40.174,,0.004,0.29,,,,,,,,
btc-updown-5m-1786704900,btc-5m,2026-08-14 10:50:05.744000+00:00,2026-08-14 11:07:35.096000+00:00,2026-08-14,18,294.25600004196167,-1.15,1.15,False,True,2026-08-14T10:56:22.607Z,,,,-82.607,0.025,,0.29,,,,,,,,
btc-updown-15m-1786704300,btc-15m,2026-08-14 10:30:08.588000+00:00,2026-08-14 11:06:08.981000+00:00,2026-08-14,18,891.4119999408722,-1.4,1.4,False,True,2026-08-14T10:47:50.140Z,,,,-170.14,0.03,,0.29,,,,,,,,
btc-updown-5m-1786704600,btc-5m,2026-08-14 10:45:06.410000+00:00,2026-08-14 11:00:38.623000+00:00,2026-08-14,18,293.5899999141693,3.3,1.7,True,False,2026-08-14T10:53:38.129Z,2026-08-14T10:52:10.353Z,2026-08-14T10:53:38.129Z,-218.129,-130.353,0.011,0.007,0.29,,,,,,,,
btc-updown-5m-1786704300,btc-5m,2026-08-14 10:40:07.174000+00:00,2026-08-14 10:57:25.313000+00:00,2026-08-14,18,292.82599997520447,2.6,2.4,True,False,2026-08-14T10:47:26.759Z,2026-08-14T10:45:15.299Z,2026-08-14T10:47:26.759Z,-146.759,-15.299,0.012,0.011,0.29,,,,,,,,
btc-updown-5m-1786704000,btc-5m,2026-08-14 10:35:04.915000+00:00,2026-08-14 10:52:51.032000+00:00,2026-08-14,18,295.085000038147,-1.15,1.15,False,True,2026-08-14T10:41:54.789Z,,,,-114.789,0.014,,0.29,,,,,,,,
btc-updown-15m-1786703400,btc-15m,2026-08-14 10:15:04.114000+00:00,2026-08-14 10:50:29.264000+00:00,2026-08-14,18,895.885999917984,2.5,2.5,True,False,2026-08-14T10:42:31.305Z,2026-08-14T10:30:17.391Z,2026-08-14T10:42:31.305Z,-751.305,-17.391,0.016,0.014,0.29,,,,,,,,
btc-updown-5m-1786703700,btc-5m,2026-08-14 10:30:05.882000+00:00,2026-08-14 10:44:20.282000+00:00,2026-08-14,18,294.1180000305176,2.25,2.75,True,False,2026-08-14T10:37:41.221Z,2026-08-14T10:36:05.469Z,2026-08-14T10:37:41.221Z,-161.221,-65.469,0.003,0.009,0.29,,,,,,,,
btc-updown-5m-1786703400,btc-5m,2026-08-14 10:25:04.538000+00:00,2026-08-14 10:42:51.293000+00:00,2026-08-14,18,295.4619998931885,-0.85,0.85,False,True,,2026-08-14T10:30:19.307Z,,,-19.307,,0.005,0.29,,,,,,,,
btc-updown-5m-1786703100,btc-5m,2026-08-14 10:20:06.627000+00:00,2026-08-14 10:37:20.023000+00:00,2026-08-14,18,293.3729999065399,-1.45,1.45,False,True,2026-08-14T10:26:28.432Z,,,,-88.432,0.015,,0.29,,,,,,,,
btc-updown-15m-1786702500,btc-15m,2026-08-14 10:00:08.608000+00:00,2026-08-14 10:35:54.047000+00:00,2026-08-14,18,891.3919999599457,-1.4,1.4,False,True,,2026-08-14T10:16:33.377Z,,,-93.377,,0.017,0.29,,,,,,,,
btc-updown-5m-1786702800,btc-5m,2026-08-14 10:15:06.650000+00:00,2026-08-14 10:32:35.324000+00:00,2026-08-14,18,293.34999990463257,-1.0,1.0,False,True,2026-08-14T10:22:59.059Z,,,,-179.059,0.019,,0.29,,,,,,,,
btc-updown-5m-1786702500,btc-5m,2026-08-14 10:10:05.804000+00:00,2026-08-14 10:25:05.878000+00:00,2026-08-14,18,294.19600009918213,-1.25,1.25,False,True,,2026-08-14T10:16:17.032Z,,,-77.032,,0.006,0.29,,,,,,,,
